id,date,year,source_database,origin,attack_vector,attack_description,country,industry_type,subcategory,attack_details,ti_safe_score,impact,link_at_the_internet
421,17/12/2018,2018,CIRWA,null,null,Town of Jupiter,United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://cbs12.com/news/local/town-of-jupiter-hit-by-malware-attack' rel='' target='_self'>https://cbs12.com/news/local/town-of-jupiter-hit-by-malware-attack</a>
420,29/11/2018,2018,CIRWA,null,null,Thundermist Health Center,United States,Government Facilities,Healthcare and Public Health,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.wpri.com/news/local-news/blackstone-valley/thundermist-health-center-dealing-with-ransomware-attack/' rel='' target='_self'>https://www.wpri.com/news/local-news/blackstone-valley/thundermist-health-center-dealing-with-ransomware-attack/</a>
419,22/11/2018,2018,CIRWA,null,null,Rockaway Township PD,United States,Government Facilities,Emergency Services,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.dailyrecord.com/story/news/local/morris-county/2018/11/26/rockaway-twp-police-computers-down-after-possible-cyber-attack/2118354002/' rel='' target='_self'>https://www.dailyrecord.com/story/news/local/morris-county/2018/11/26/rockaway-twp-police-computers-down-after-possible-cyber-attack/2118354002/</a>
418,21/11/2018,2018,CIRWA,null,null,KrausMaffei,Germany,Manufacturing and automation sector,Critical Manufacturing,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://techcrunch.com/2019/04/02/arizona-beverages-ransomware/' rel='' target='_self'>https://techcrunch.com/2019/04/02/arizona-beverages-ransomware/</a>
417,01/11/2018,2018,CIRWA,null,null,North Bend (and PD),United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://theworldlink.com/news/local/north-bend-computer-systems-fall-victim-to-ransomware/article_78ba3e86-8a56-516f-b64a-2ac35a8f2fd9.html' rel='' target='_self'>https://theworldlink.com/news/local/north-bend-computer-systems-fall-victim-to-ransomware/article_78ba3e86-8a56-516f-b64a-2ac35a8f2fd9.html</a>
416,26/10/2018,2018,CIRWA,null,null,Moultrie County,United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.wandtv.com/news/ransomware-may-have-hit-moultrie-computer-system/article_2147c536-fb0e-5771-ad79-7785b260fe9c.html' rel='' target='_self'>https://www.wandtv.com/news/ransomware-may-have-hit-moultrie-computer-system/article_2147c536-fb0e-5771-ad79-7785b260fe9c.html</a>
415,19/10/2018,2018,CIRWA,null,null,Crawford County,United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.youtube.com/watch?v=lEiG9F3j5s8' rel='' target='_self'>https://www.youtube.com/watch?v=lEiG9F3j5s8</a>
414,17/10/2018,2018,CIRWA,null,null,Muscatine (City and PD),United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://muscatinejournal.com/muscatine/news/local/muscatine-cyber-attack-affects-more-than-city/article_91f81f8c-e5db-56bc-a082-44c5a698ada9.html' rel='' target='_self'>https://muscatinejournal.com/muscatine/news/local/muscatine-cyber-attack-affects-more-than-city/article_91f81f8c-e5db-56bc-a082-44c5a698ada9.html</a>
413,16/10/2018,2018,CIRWA,null,null,City of West Haven,United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.nhregister.com/news/article/West-Haven-falls-victim-to-ransomware-13318508.php' rel='' target='_self'>https://www.nhregister.com/news/article/West-Haven-falls-victim-to-ransomware-13318508.php</a>
412,15/10/2018,2018,CIRWA,null,null,Indiana National Guard,United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://statescoop.com/indiana-national-guard-recovers-from-ransomware-attack-on-state-server/' rel='' target='_self'>https://statescoop.com/indiana-national-guard-recovers-from-ransomware-attack-on-state-server/</a>
411,07/10/2018,2018,CIRWA,null,null,Madison County ,United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.localnews8.com/news/rexburg/ransomware-attack-knocks-out-madison-county-s-system/805840532' rel='' target='_self'>https://www.localnews8.com/news/rexburg/ransomware-attack-knocks-out-madison-county-s-system/805840532</a>
410,04/10/2018,2018,CIRWA,null,null,Onslow County Water and Sewer,United States,Water and wastewater sector and systems,Water and Wastewater Systems,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.securityweek.com/what-onslow-water-and-sewer-authority-can-teach-about-responsible-disclosure' rel='' target='_self'>https://www.securityweek.com/what-onslow-water-and-sewer-authority-can-teach-about-responsible-disclosure</a>
409,28/09/2018,2018,CIRWA,null,null,Port of San Diego (Harbor and PD),United States,Transport sector and systems,Transportation Systems,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.bbc.com/news/technology-45677511' rel='' target='_self'>https://www.bbc.com/news/technology-45677511</a>
408,17/09/2018,2018,CIRWA,null,null,City of Beatrice (and PD and FD),United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://journalstar.com/news/state-and-regional/nebraska/computer-virus-disrupts-beatrice-city-agencies/article_b49a843b-2a62-5938-9446-9620e83d9738.html' rel='' target='_self'>https://journalstar.com/news/state-and-regional/nebraska/computer-virus-disrupts-beatrice-city-agencies/article_b49a843b-2a62-5938-9446-9620e83d9738.html</a>
407,05/09/2018,2018,CIRWA,null,null,Town of Marblehead,United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://marblehead.wickedlocal.com/news/20180905/cyber-security-sweep-of-marbleheads-town-systems-on-tap' rel='' target='_self'>https://marblehead.wickedlocal.com/news/20180905/cyber-security-sweep-of-marbleheads-town-systems-on-tap</a>
406,19/08/2018,2018,CIRWA,null,null,Coweta County and Public Safety,United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.govtech.com/security/Coweta-County-Ga-Largely-Restores-Servers-Following-Ransomware-Attack.html' rel='' target='_self'>https://www.govtech.com/security/Coweta-County-Ga-Largely-Restores-Servers-Following-Ransomware-Attack.html</a>
405,27/07/2018,2018,CIRWA,null,null,City of Valdez,United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.zdnet.com/article/city-of-valdez-alaska-admits-to-paying-off-ransomware-infection/' rel='' target='_self'>https://www.zdnet.com/article/city-of-valdez-alaska-admits-to-paying-off-ransomware-infection/</a>
404,24/07/2018,2018,CIRWA,null,null,Cosco Shipping Lines ,Global,Transport sector and systems,Transportation Systems,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.bankinfosecurity.com/shipping-giant-cosco-hit-by-ransomware-attack-a-11256' rel='' target='_self'>https://www.bankinfosecurity.com/shipping-giant-cosco-hit-by-ransomware-attack-a-11256</a>
403,24/07/2018,2018,CIRWA,null,null,Borough of Matanuska-Susitna (Mat-Su),United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.bleepingcomputer.com/news/security/bitpaymer-ransomware-infection-forces-alaskan-town-to-use-typewriters-for-a-week/' rel='' target='_self'>https://www.bleepingcomputer.com/news/security/bitpaymer-ransomware-infection-forces-alaskan-town-to-use-typewriters-for-a-week/</a>
402,14/07/2018,2018,CIRWA,null,null,Ransomware Attack Hits Health Firm LabCorp,United States,Healthcare and Public Health,Healthcare and Public Health,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.securityweek.com/ransomware-attack-hits-health-firm-labcorp' rel='' target='_self'>https://www.securityweek.com/ransomware-attack-hits-health-firm-labcorp</a>
401,08/07/2018,2018,CIRWA,null,null,Derby Police Department,United States,Government Facilities,Emergency Services,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.wfsb.com/news/derby-police-dept-hit-by-hackers/article_0dbbd764-af71-55ca-971b-fb34450f28af.html' rel='' target='_self'>https://www.wfsb.com/news/derby-police-dept-hit-by-hackers/article_0dbbd764-af71-55ca-971b-fb34450f28af.html</a>
400,01/07/2018,2018,CIRWA,null,null,Westmoreland County Housing Authority,United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.govtech.com/budget-finance/To-Pay-or-Not-to-Pay-Ransomware-Demands-Can-Be-Less-Costly-than-Mitigation.html' rel='' target='_self'>https://www.govtech.com/budget-finance/To-Pay-or-Not-to-Pay-Ransomware-Demands-Can-Be-Less-Costly-than-Mitigation.html</a>
399,01/06/2018,2018,CIRWA,null,null,Village of Palm Springs,United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.wptv.com/news/region-c-palm-beach-county/village-of-palm-springs-confirms-cyber-attack' rel='' target='_self'>https://www.wptv.com/news/region-c-palm-beach-county/village-of-palm-springs-confirms-cyber-attack</a>
398,31/05/2018,2018,CIRWA,null,null,"State Agencies (departments of Children, Youth and Families; Human Services; and Behavioral Healthcare, Developmental Disabilities and Hospitals)",United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.govtech.com/security/Three-Agencies-Affected-No-Data-Compromised-In-Rhode-Island-Malware-Incident.html' rel='' target='_self'>https://www.govtech.com/security/Three-Agencies-Affected-No-Data-Compromised-In-Rhode-Island-Malware-Incident.html</a>
397,30/05/2018,2018,CIRWA,null,null,Ransomware - Jefferson Village ,United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.govtech.com/security/Ransomware-Misses-Mark-in-Ohio-Town.html' rel='' target='_self'>https://www.govtech.com/security/Ransomware-Misses-Mark-in-Ohio-Town.html</a>
396,24/05/2018,2018,CIRWA,null,null,Ransomware - Banco de Chile,Chile,Banking and finance sector ,Financial Services,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://lifars.com/2018/06/chiles-bank-computers-crash-swift-hack/' rel='' target='_self'>https://lifars.com/2018/06/chiles-bank-computers-crash-swift-hack/</a>
395,21/05/2018,2018,CIRWA,null,null,Ransomware - Lamar County Sheriff's Department,United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.zdnet.com/article/what-happens-when-the-cops-get-hit-with-malware-too/' rel='' target='_self'>https://www.zdnet.com/article/what-happens-when-the-cops-get-hit-with-malware-too/</a>
394,21/05/2018,2018,CIRWA,null,null,Ransomware - City of Winder,United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.cbs46.com/news/city-of-winder-newest-city-hit-with-cyber-attack/article_311f2101-b1d3-5e0c-8633-3875c32a83a5.html' rel='' target='_self'>https://www.cbs46.com/news/city-of-winder-newest-city-hit-with-cyber-attack/article_311f2101-b1d3-5e0c-8633-3875c32a83a5.html</a>
393,16/05/2018,2018,CIRWA,null,null,Ransomware - Pasquotank County,United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.dailyadvance.com/news/local/cyberattack-shuts-down-pasquotank-website-files/article_fae0c688-0b7a-5475-92a6-266bfc38cdd8.html' rel='' target='_self'>https://www.dailyadvance.com/news/local/cyberattack-shuts-down-pasquotank-website-files/article_fae0c688-0b7a-5475-92a6-266bfc38cdd8.html</a>
392,04/05/2018,2018,CIRWA,null,null,Ransomware - Riverside FD and PD,United States,Critical Manufacturing,Emergency Services,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.bleepingcomputer.com/news/security/police-dept-loses-10-months-of-work-to-ransomware-gets-infected-a-second-time/' rel='' target='_self'>https://www.bleepingcomputer.com/news/security/police-dept-loses-10-months-of-work-to-ransomware-gets-infected-a-second-time/</a>
391,23/04/2018,2018,CIRWA,null,null,Ransomware - Dawson County,United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.gainesvilletimes.com/news/dawson-computer-servers-fall-victim-cyberattack/' rel='' target='_self'>https://www.gainesvilletimes.com/news/dawson-computer-servers-fall-victim-cyberattack/</a>
390,23/04/2018,2018,CIRWA,null,null,Ransomware - Riverside FD and PD,United States,Critical Manufacturing,Emergency Services,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.whio.com/news/local/computer-virus-cripples-riverside-police-fire-server/ZmcXnwlGySR8QyIc6h2iMM/' rel='' target='_self'>https://www.whio.com/news/local/computer-virus-cripples-riverside-police-fire-server/ZmcXnwlGySR8QyIc6h2iMM/</a>
389,21/04/2018,2018,CIRWA,null,null,Ransomware - Ashland Community Library,United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://thecounty.me/2018/04/23/news/ashland-library-an-falls-victim-to-computer-hacking/' rel='' target='_self'>https://thecounty.me/2018/04/23/news/ashland-library-an-falls-victim-to-computer-hacking/</a>
388,13/04/2018,2018,CIRWA,null,null,Ransomware - Town of Rockport,United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://bangordailynews.com/2018/04/18/news/midcoast/hackers-seeking-ransom-hit-maine-towns-computer-system/' rel='' target='_self'>https://bangordailynews.com/2018/04/18/news/midcoast/hackers-seeking-ransom-hit-maine-towns-computer-system/</a>
387,06/04/2018,2018,CIRWA,null,null,Ransomware - City of Richmond,United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='http://richmondfreepress.com/news/2018/apr/06/city-hall-fends-ransomware-attack/' rel='' target='_self'>http://richmondfreepress.com/news/2018/apr/06/city-hall-fends-ransomware-attack/</a>
386,02/04/2018,2018,CIRWA,null,null,Ransomware - Energy Transfer Partners,United States,Energy sector ,Energy,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.utilitydive.com/news/hackers-hit-communications-system-of-energy-transfer-partners-pipeline/520531/' rel='' target='_self'>https://www.utilitydive.com/news/hackers-hit-communications-system-of-energy-transfer-partners-pipeline/520531/</a>
385,30/03/2018,2018,CIRWA,null,null,Ransomware - MN Associates in Psychiatry and Psychology,United States,Emergency Services,Healthcare and Public Health,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.databreaches.net/mn-associates-in-psychiatry-and-psychology-disclose-ransomware-incident/' rel='' target='_self'>https://www.databreaches.net/mn-associates-in-psychiatry-and-psychology-disclose-ransomware-incident/</a>
384,25/03/2018,2018,CIRWA,null,null,Ransomware - Baltimore 911 System,United States,Government Facilities,Emergency Services,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.baltimoresun.com/news/crime/bs-md-ci-911-hacked-20180327-story.html' rel='' target='_self'>https://www.baltimoresun.com/news/crime/bs-md-ci-911-hacked-20180327-story.html</a>
383,22/03/2018,2018,CIRWA,null,null,Ransomware - Atlanta (and Atlanta PD),United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.msspalert.com/cybersecurity-news/atlanta-ransomware-update-city-refuses-cyber-kidnappers-demands-still-assessing-damage/' rel='' target='_self'>https://www.msspalert.com/cybersecurity-news/atlanta-ransomware-update-city-refuses-cyber-kidnappers-demands-still-assessing-damage/</a>
382,09/03/2018,2018,CIRWA,null,null,Ransomware - Connecticut Judicial Branch,United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.govtech.com/security/ransomware-attack-takes-down-state-court-computers.html' rel='' target='_self'>https://www.govtech.com/security/ransomware-attack-takes-down-state-court-computers.html</a>
381,02/03/2018,2018,CIRWA,null,null,Ransomware - Portland,United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.middletownpress.com/news/article/Portland-s-computers-attacked-by-ransomware-for-12756087.php' rel='' target='_self'>https://www.middletownpress.com/news/article/Portland-s-computers-attacked-by-ransomware-for-12756087.php</a>
380,02/03/2018,2018,CIRWA,null,null,Ransomware - Leeds PD and FD,United States,Information Technology,Emergency Services,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.al.com/news/2018/03/leeds_hit_with_ransomware_atta.html' rel='' target='_self'>https://www.al.com/news/2018/03/leeds_hit_with_ransomware_atta.html</a>
379,01/03/2018,2018,CIRWA,null,null,Ransomware - Colorado Department of Transportation (CDOT),United States,Transport sector and systems,Transportation Systems,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.thedenverchannel.com/money/science-and-tech/ransomware-that-infected-colorado-transportation-employees-is-mutating-it-officials-say' rel='' target='_self'>https://www.thedenverchannel.com/money/science-and-tech/ransomware-that-infected-colorado-transportation-employees-is-mutating-it-officials-say</a>
378,01/03/2018,2018,CIRWA,null,null,Ransomware - City of Leeds,United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.al.com/news/2018/03/leeds_hit_with_ransomware_atta.html' rel='' target='_self'>https://www.al.com/news/2018/03/leeds_hit_with_ransomware_atta.html</a>
377,23/02/2018,2018,CIRWA,null,null,Ransomware - State of Connecticut (12  State Agencies),United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.itgovernanceusa.com/blog/12-connecticut-state-agencies-hit-by-a-cyber-attack' rel='' target='_self'>https://www.itgovernanceusa.com/blog/12-connecticut-state-agencies-hit-by-a-cyber-attack</a>
376,21/02/2018,2018,CIRWA,null,null,Ransomware - Colorado Department of Transportation (CDOT),United States,Transport sector and systems,Transportation Systems,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.msspalert.com/cybersecurity-breaches-and-attacks/colorado-dot-suffers-samsam-ransomware-attack-shuts-down-2k-computers/' rel='' target='_self'>https://www.msspalert.com/cybersecurity-breaches-and-attacks/colorado-dot-suffers-samsam-ransomware-attack-shuts-down-2k-computers/</a>
375,20/02/2018,2018,CIRWA,null,null,Ransomware - City of Hinesville,United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://fox28media.com/news/local/city-of-hinesville-servers-impacted-by-ransomware-attack' rel='' target='_self'>https://fox28media.com/news/local/city-of-hinesville-servers-impacted-by-ransomware-attack</a>
374,18/02/2018,2018,CIRWA,null,null,Ransomware - Johnson County Sheriff's Department,United States,Government Facilities,Emergency Services,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.4029tv.com/article/hacker-holds-johnson-co-sheriff-dept-computers-ransom/18631688' rel='' target='_self'>https://www.4029tv.com/article/hacker-holds-johnson-co-sheriff-dept-computers-ransom/18631688</a>
373,16/02/2018,2018,CIRWA,null,null,Ransomware - Davidson County,United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.govtech.com/security/North-Carolina-County-Announces-Full-Recovery-from-Ransomware-Attack.html' rel='' target='_self'>https://www.govtech.com/security/North-Carolina-County-Announces-Full-Recovery-from-Ransomware-Attack.html</a>
372,09/02/2018,2018,CIRWA,null,null,Ransomware - Savannah (and Savannah PD),United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.wsav.com/news/malware-attack-continues-to-cripple-city-of-savannah-employees/' rel='' target='_self'>https://www.wsav.com/news/malware-attack-continues-to-cripple-city-of-savannah-employees/</a>
371,29/01/2018,2018,CIRWA,null,null,Ransomware - Spartanburg County Library,United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.wspa.com/news/spartanburg-co-libraries-hit-by-ransomware-attack/' rel='' target='_self'>https://www.wspa.com/news/spartanburg-co-libraries-hit-by-ransomware-attack/</a>
370,18/01/2018,2018,CIRWA,null,null,"Ransomware - Allscripts Healthcare Solutions, Inc.",United States,Government Facilities,Healthcare and Public Health,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.securityweek.com/samsam-ransomware-attacks-hit-healthcare-firms' rel='' target='_self'>https://www.securityweek.com/samsam-ransomware-attacks-hit-healthcare-firms</a>
369,11/01/2018,2018,CIRWA,null,null,"Ransomware - Adams Memorial Hospital, Indiana",United States,Government Facilities,Healthcare and Public Health,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.cyberscoop.com/ransomware-adams-memorial-hospital-decatur-indiana/' rel='' target='_self'>https://www.cyberscoop.com/ransomware-adams-memorial-hospital-decatur-indiana/</a>
368,11/01/2018,2018,CIRWA,null,null,Ransomware - Hancock Health,United States,Government Facilities,Healthcare and Public Health,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.securityweek.com/samsam-ransomware-attacks-hit-healthcare-firms' rel='' target='_self'>https://www.securityweek.com/samsam-ransomware-attacks-hit-healthcare-firms</a>
367,04/01/2018,2018,CIRWA,null,null,Ransomware - City of Belle Fourche,United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.scmagazine.com/home/security-news/ransomware/belle-fourche-s-d-city-hall-hit-with-ransomware/' rel='' target='_self'>https://www.scmagazine.com/home/security-news/ransomware/belle-fourche-s-d-city-hall-hit-with-ransomware/</a>
366,03/01/2018,2018,CIRWA,null,null,Ransomware - City of Farmington,United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.daily-times.com/story/news/local/farmington/2018/01/18/farmington-recovering-after-ransomware-attack/1044845001' rel='' target='_self'>https://www.daily-times.com/story/news/local/farmington/2018/01/18/farmington-recovering-after-ransomware-attack/1044845001</a>
365,01/01/2018,2018,CIRWA,null,null,Ransomware - TransCanada,Canada,Energy sector ,Energy,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.bloomberg.com/news/articles/2018-04-06/cyberattack-wake-up-call-puts-pipeline-industry-in-hot-seat' rel='' target='_self'>https://www.bloomberg.com/news/articles/2018-04-06/cyberattack-wake-up-call-puts-pipeline-industry-in-hot-seat</a>
364,30/12/2017,2017,CIRWA,null,null,Ransomware - Emory Healthcare,United States,Government Facilities,Healthcare and Public Health,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='http://www.healthcareitnews.com/news/emory-healthcare-hit-ransomware-data-over-200000-patients-hacked' rel='' target='_self'>http://www.healthcareitnews.com/news/emory-healthcare-hit-ransomware-data-over-200000-patients-hacked</a>
363,05/12/2017,2017,CIRWA,null,null,Ransomware - Mecklenburg County,United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.charlotteobserver.com/news/politics-government/article189428824.html' rel='' target='_self'>https://www.charlotteobserver.com/news/politics-government/article189428824.html</a>
362,01/12/2017,2017,CIRWA,null,null,Ransomware - Georgia Department of Agriculture,United States,Agricultural sector ,"Agriculture, food and beverage",Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.ajc.com/news/state--regional-govt--politics/georgia-agriculture-website-finally-restored-after-malware-attack/PqV5X1QMaIFoPFx6zM5O2K/#' rel='' target='_self'>https://www.ajc.com/news/state--regional-govt--politics/georgia-agriculture-website-finally-restored-after-malware-attack/PqV5X1QMaIFoPFx6zM5O2K/#</a>
361,30/11/2017,2017,CIRWA,null,null,Ransomware - Village of Nashotah,United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.jsonline.com/story/communities/lake-country/news/nashotah/2017/12/08/after-computer-hack-nashotah-pays-2-k-ransom-residents-personal-information/931996001/' rel='' target='_self'>https://www.jsonline.com/story/communities/lake-country/news/nashotah/2017/12/08/after-computer-hack-nashotah-pays-2-k-ransom-residents-personal-information/931996001/</a>
360,18/11/2017,2017,CIRWA,null,null,Ransomware - Sacramento Transit System,United States,Transport sector and systems,Transportation Systems,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.sacbee.com/news/local/article185669953.html' rel='' target='_self'>https://www.sacbee.com/news/local/article185669953.html</a>
359,03/11/2017,2017,CIRWA,null,null,Ransomware - Spring Hill (and 911 Services),United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.govtech.com/security/Spring-Hill-Tenn-Hit-with-Ransomware-Attack.html' rel='' target='_self'>https://www.govtech.com/security/Spring-Hill-Tenn-Hit-with-Ransomware-Attack.html</a>
358,26/10/2017,2017,CIRWA,null,null,Ransomware - Texas Department of Agriculture,United States,Agricultural sector ,"Agriculture, food and beverage",Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://squaremeals.org/Portals/8/files/News/TDA%20%20Ransomware%20Exploit%20notice%20update3.pdf' rel='' target='_self'>https://squaremeals.org/Portals/8/files/News/TDA%20%20Ransomware%20Exploit%20notice%20update3.pdf</a>
357,15/10/2017,2017,CIRWA,null,null,Ransomware - Town of Yarrow Point,United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.seattletimes.com/seattle-news/eastside/wire-transfer-scheme-ransomware-attack-tiny-yarrow-point-finds-itself-in-criminals-crosshairs/' rel='' target='_self'>https://www.seattletimes.com/seattle-news/eastside/wire-transfer-scheme-ransomware-attack-tiny-yarrow-point-finds-itself-in-criminals-crosshairs/</a>
356,05/10/2017,2017,CIRWA,null,null,Ransomware - Topsham,United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.topshammaine.com/vertical/sites/%7B95A28B10-4485-4BEC-B8FC-5E8BF056A147%7D/uploads/October_5_2017_Approved.pdf' rel='' target='_self'>https://www.topshammaine.com/vertical/sites/%7B95A28B10-4485-4BEC-B8FC-5E8BF056A147%7D/uploads/October_5_2017_Approved.pdf</a>
